Order ID,Order Date,Ship Date,year,month,Customer ID,Segment,Country,City,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,profit margin(%),Delivery days
CA-2018-121419,1970-01-01 00:00:00.000043192,1970-01-01 00:00:00.000043194,1970,January,TC-21475,Home Office,United States,Columbus,South,Furniture,Tables,411.8,2,0.0,70.00599999999997,17.0,0
CA-2018-121419,1970-01-01 00:00:00.000043192,1970-01-01 00:00:00.000043194,1970,January,TC-21475,Home Office,United States,Columbus,South,Technology,Accessories,360.0,4,0.0,129.6,36.0,0
US-2018-148054,1970-01-01 00:00:00.000043379,1970-01-01 00:00:00.000043384,1970,January,NZ-18565,Home Office,United States,Meridian,West,Furniture,Furnishings,41.96,2,0.0,2.937199999999997,7.0,0
US-2018-148054,1970-01-01 00:00:00.000043379,1970-01-01 00:00:00.000043384,1970,January,NZ-18565,Home Office,United States,Meridian,West,Office Supplies,Appliances,227.84,4,0.0,66.07359999999997,29.0,0
US-2018-148054,1970-01-01 00:00:00.000043379,1970-01-01 00:00:00.000043384,1970,January,NZ-18565,Home Office,United States,Meridian,West,Office Supplies,Paper,37.94,2,0.0,18.211199999999998,48.0,0
CA-2017-128517,1970-01-01 00:00:00.000042834,1970-01-01 00:00:00.000042839,1970,January,SW-20350,Home Office,United States,Detroit,Central,Technology,Phones,517.9,2,0.0,134.654,26.0,0
CA-2017-128517,1970-01-01 00:00:00.000042834,1970-01-01 00:00:00.000042839,1970,January,SW-20350,Home Office,United States,Detroit,Central,Office Supplies,Binders,5.28,2,0.0,2.4288,46.0,0
US-2016-100377,1970-01-01 00:00:00.000042610,1970-01-01 00:00:00.000042614,1970,January,TS-21370,Corporate,United States,Chicago,Central,Technology,Copiers,2799.9600000000005,5,0.2,874.9874999999998,31.25,0
CA-2018-131492,1970-01-01 00:00:00.000043392,1970-01-01 00:00:00.000043397,1970,January,HH-15010,Corporate,United States,San Francisco,West,Office Supplies,Envelopes,8.96,2,0.0,4.300800000000001,48.0,0
CA-2018-131492,1970-01-01 00:00:00.000043392,1970-01-01 00:00:00.000043397,1970,January,HH-15010,Corporate,United States,San Francisco,West,Office Supplies,Labels,31.5,10,0.0,15.120000000000001,48.0,0
CA-2018-131492,1970-01-01 00:00:00.000043392,1970-01-01 00:00:00.000043397,1970,January,HH-15010,Corporate,United States,San Francisco,West,Furniture,Furnishings,30.56,2,0.0,10.3904,34.0,0
CA-2018-131492,1970-01-01 00:00:00.000043392,1970-01-01 00:00:00.000043397,1970,January,HH-15010,Corporate,United States,San Francisco,West,Furniture,Tables,24.368000000000002,2,0.2,-3.350600000000002,-13.75,0
CA-2017-144554,1970-01-01 00:00:00.000043046,1970-01-01 00:00:00.000043051,1970,January,DM-13345,Corporate,United States,Newark,East,Technology,Accessories,119.97600000000001,3,0.2,22.49549999999999,18.75,0
CA-2018-127621,1970-01-01 00:00:00.000043162,1970-01-01 00:00:00.000043166,1970,January,RE-19450,Consumer,United States,Dallas,Central,Office Supplies,Paper,26.880000000000003,8,0.2,9.743999999999998,36.25,0
CA-2016-145184,1970-01-01 00:00:00.000042701,1970-01-01 00:00:00.000042703,1970,January,JD-16150,Corporate,United States,Newark,East,Technology,Phones,83.97,3,0.0,23.511599999999998,28.0,0
CA-2016-145184,1970-01-01 00:00:00.000042701,1970-01-01 00:00:00.000042703,1970,January,JD-16150,Corporate,United States,Newark,East,Technology,Accessories,104.97,3,0.0,7.347900000000003,7.0,0
CA-2018-106859,1970-01-01 00:00:00.000043172,1970-01-01 00:00:00.000043177,1970,January,BF-11215,Home Office,United States,Albuquerque,West,Office Supplies,Storage,90.8,8,0.0,25.424000000000007,28.0,0
CA-2018-106859,1970-01-01 00:00:00.000043172,1970-01-01 00:00:00.000043177,1970,January,BF-11215,Home Office,United States,Albuquerque,West,Technology,Phones,140.736,8,0.2,49.2576,35.0,0
CA-2018-106859,1970-01-01 00:00:00.000043172,1970-01-01 00:00:00.000043177,1970,January,BF-11215,Home Office,United States,Albuquerque,West,Technology,Accessories,214.95000000000002,5,0.0,88.12950000000001,41.0,0
CA-2018-106859,1970-01-01 00:00:00.000043172,1970-01-01 00:00:00.000043177,1970,January,BF-11215,Home Office,United States,Albuquerque,West,Office Supplies,Paper,45.36,7,0.0,21.772800000000004,48.0,0
CA-2018-106859,1970-01-01 00:00:00.000043172,1970-01-01 00:00:00.000043177,1970,January,BF-11215,Home Office,United States,Albuquerque,West,Office Supplies,Paper,288.24,6,0.0,138.35519999999997,48.0,0
US-2018-120089,1970-01-01 00:00:00.000043434,1970-01-01 00:00:00.000043434,1970,January,ML-17755,Home Office,United States,Toledo,East,Office Supplies,Appliances,663.936,4,0.2,82.99199999999988,12.5,0
CA-2015-119375,1970-01-01 00:00:00.000042325,1970-01-01 00:00:00.000042330,1970,January,YC-21895,Corporate,United States,Newark,East,Office Supplies,Storage,2934.33,7,0.0,792.2691000000002,27.0,0
CA-2015-119375,1970-01-01 00:00:00.000042325,1970-01-01 00:00:00.000042330,1970,January,YC-21895,Corporate,United States,Newark,East,Furniture,Furnishings,124.41,3,0.0,14.929199999999994,12.0,0
CA-2015-119375,1970-01-01 00:00:00.000042325,1970-01-01 00:00:00.000042330,1970,January,YC-21895,Corporate,United States,Newark,East,Office Supplies,Art,57.75,5,0.0,26.564999999999998,46.0,0
CA-2017-125206,1970-01-01 00:00:00.000042738,1970-01-01 00:00:00.000042740,1970,January,LR-16915,Consumer,United States,Los Angeles,West,Office Supplies,Storage,114.46,2,0.0,28.614999999999995,25.0,0
CA-2016-126137,1970-01-01 00:00:00.000042646,1970-01-01 00:00:00.000042651,1970,January,BS-11755,Consumer,United States,Los Angeles,West,Furniture,Bookcases,120.666,2,0.15,18.454800000000002,15.29,0
CA-2015-143903,1970-01-01 00:00:00.000042205,1970-01-01 00:00:00.000042209,1970,January,KM-16375,Home Office,United States,Dallas,Central,Office Supplies,Storage,342.86400000000003,3,0.2,38.57219999999995,11.25,0
CA-2015-143903,1970-01-01 00:00:00.000042205,1970-01-01 00:00:00.000042209,1970,January,KM-16375,Home Office,United States,Dallas,Central,Furniture,Furnishings,16.74,5,0.6,-14.228999999999997,-85.0,0
CA-2015-143903,1970-01-01 00:00:00.000042205,1970-01-01 00:00:00.000042209,1970,January,KM-16375,Home Office,United States,Dallas,Central,Furniture,Chairs,981.372,2,0.3,-140.19599999999997,-14.29,0
CA-2015-104780,1970-01-01 00:00:00.000042145,1970-01-01 00:00:00.000042149,1970,January,BT-11530,Home Office,United States,San Diego,West,Office Supplies,Art,31.84,8,0.0,10.507199999999997,33.0,0
CA-2018-101182,1970-01-01 00:00:00.000043347,1970-01-01 00:00:00.000043348,1970,January,KB-16405,Home Office,United States,Apple Valley,West,Office Supplies,Paper,12.96,2,0.0,6.2208000000000006,48.0,0
CA-2018-101182,1970-01-01 00:00:00.000043347,1970-01-01 00:00:00.000043348,1970,January,KB-16405,Home Office,United States,Apple Valley,West,Technology,Phones,43.176,3,0.2,15.1116,35.0,0
US-2018-132297,1970-01-01 00:00:00.000043247,1970-01-01 00:00:00.000043253,1970,January,DW-13480,Home Office,United States,Louisville,South,Office Supplies,Binders,58.34,2,0.0,28.0032,48.0,0
US-2018-132297,1970-01-01 00:00:00.000043247,1970-01-01 00:00:00.000043253,1970,January,DW-13480,Home Office,United States,Louisville,South,Technology,Phones,539.97,3,0.0,134.9925,25.0,0
CA-2015-100328,1970-01-01 00:00:00.000042032,1970-01-01 00:00:00.000042038,1970,January,JC-15340,Consumer,United States,New York City,East,Office Supplies,Binders,3.9280000000000004,1,0.2,1.3256999999999999,33.75,0
CA-2018-118773,1970-01-01 00:00:00.000043140,1970-01-01 00:00:00.000043145,1970,January,TP-21415,Consumer,United States,Houston,Central,Office Supplies,Binders,252.78399999999996,4,0.8,-417.09360000000004,-165.0,0
CA-2018-118773,1970-01-01 00:00:00.000043140,1970-01-01 00:00:00.000043145,1970,January,TP-21415,Consumer,United States,Houston,Central,Technology,Accessories,127.984,2,0.2,15.997999999999987,12.5,0
CA-2018-118773,1970-01-01 00:00:00.000043140,1970-01-01 00:00:00.000043145,1970,January,TP-21415,Consumer,United States,Houston,Central,Furniture,Furnishings,3.9840000000000004,2,0.6,-2.6892000000000005,-67.5,0
CA-2018-118773,1970-01-01 00:00:00.000043140,1970-01-01 00:00:00.000043145,1970,January,TP-21415,Consumer,United States,Houston,Central,Office Supplies,Appliances,12.991999999999996,2,0.8,-32.480000000000004,-250.0,0
US-2018-159205,1970-01-01 00:00:00.000043190,1970-01-01 00:00:00.000043192,1970,January,DB-12910,Home Office,United States,Henderson,South,Furniture,Furnishings,61.0,5,0.0,25.620000000000005,42.0,0
US-2018-159205,1970-01-01 00:00:00.000043190,1970-01-01 00:00:00.000043192,1970,January,DB-12910,Home Office,United States,Henderson,South,Technology,Phones,671.93,7,0.0,188.1404,28.0,0
CA-2017-112123,1970-01-01 00:00:00.000042797,1970-01-01 00:00:00.000042802,1970,January,BH-11710,Consumer,United States,Newark,East,Office Supplies,Binders,447.85999999999996,7,0.0,219.4514,49.0,0
CA-2017-112123,1970-01-01 00:00:00.000042797,1970-01-01 00:00:00.000042802,1970,January,BH-11710,Consumer,United States,Newark,East,Technology,Phones,479.95,5,0.0,129.5865,27.0,0
CA-2017-112123,1970-01-01 00:00:00.000042797,1970-01-01 00:00:00.000042802,1970,January,BH-11710,Consumer,United States,Newark,East,Office Supplies,Paper,166.44,3,0.0,79.8912,48.0,0
CA-2016-114468,1970-01-01 00:00:00.000042605,1970-01-01 00:00:00.000042605,1970,January,TD-20995,Consumer,United States,Bolingbrook,Central,Office Supplies,Supplies,31.680000000000003,4,0.2,2.7719999999999994,8.75,0
CA-2016-114468,1970-01-01 00:00:00.000042605,1970-01-01 00:00:00.000042605,1970,January,TD-20995,Consumer,United States,Bolingbrook,Central,Office Supplies,Paper,10.368000000000002,2,0.2,3.6288,35.0,0
CA-2016-114468,1970-01-01 00:00:00.000042605,1970-01-01 00:00:00.000042605,1970,January,TD-20995,Consumer,United States,Bolingbrook,Central,Office Supplies,Fasteners,12.032,8,0.2,2.2559999999999993,18.75,0
CA-2016-114468,1970-01-01 00:00:00.000042605,1970-01-01 00:00:00.000042605,1970,January,TD-20995,Consumer,United States,Bolingbrook,Central,Office Supplies,Appliances,5.767999999999999,2,0.8,-13.554800000000004,-235.0,0
CA-2018-135692,1970-01-01 00:00:00.000043217,1970-01-01 00:00:00.000043221,1970,January,CV-12805,Corporate,United States,Fort Worth,Central,Office Supplies,Labels,33.12,4,0.2,11.592,35.0,0
CA-2018-135692,1970-01-01 00:00:00.000043217,1970-01-01 00:00:00.000043221,1970,January,CV-12805,Corporate,United States,Fort Worth,Central,Furniture,Bookcases,220.26559999999998,4,0.32,-42.1096,-19.12,0
CA-2018-131233,1970-01-01 00:00:00.000043204,1970-01-01 00:00:00.000043209,1970,January,CS-12355,Consumer,United States,New York City,East,Office Supplies,Binders,10.776000000000002,3,0.2,3.502199999999999,32.5,0
CA-2018-131233,1970-01-01 00:00:00.000043204,1970-01-01 00:00:00.000043209,1970,January,CS-12355,Consumer,United States,New York City,East,Furniture,Bookcases,242.35200000000003,3,0.2,9.088199999999972,3.75,0
CA-2018-119578,1970-01-01 00:00:00.000043456,1970-01-01 00:00:00.000043461,1970,January,JG-15310,Corporate,United States,Providence,East,Office Supplies,Supplies,695.16,6,0.0,34.75799999999995,5.0,0
CA-2018-119578,1970-01-01 00:00:00.000043456,1970-01-01 00:00:00.000043461,1970,January,JG-15310,Corporate,United States,Providence,East,Furniture,Bookcases,220.98,1,0.0,50.8254,23.0,0
CA-2017-124562,1970-01-01 00:00:00.000043077,1970-01-01 00:00:00.000043081,1970,January,JP-16135,Home Office,United States,Columbus,East,Office Supplies,Binders,12.957,7,0.7,-9.501800000000003,-73.33,0
US-2018-140074,1970-01-01 00:00:00.000043182,1970-01-01 00:00:00.000043188,1970,January,EC-14050,Consumer,United States,New York City,East,Office Supplies,Paper,25.68,6,0.0,11.555999999999997,45.0,0
CA-2017-103037,1970-01-01 00:00:00.000042941,1970-01-01 00:00:00.000042945,1970,January,KH-16630,Corporate,United States,Houston,Central,Office Supplies,Labels,15.712000000000002,4,0.2,5.695599999999999,36.25,0
CA-2018-127460,1970-01-01 00:00:00.000043291,1970-01-01 00:00:00.000043295,1970,January,FG-14260,Home Office,United States,Aurora,Central,Office Supplies,Storage,298.464,6,0.2,26.115600000000015,8.75,0
CA-2017-121671,1970-01-01 00:00:00.000042933,1970-01-01 00:00:00.000042938,1970,January,AA-10480,Consumer,United States,Springfield,Central,Office Supplies,Paper,21.93,3,0.0,10.087799999999998,46.0,0
CA-2017-121671,1970-01-01 00:00:00.000042933,1970-01-01 00:00:00.000042938,1970,January,AA-10480,Consumer,United States,Springfield,Central,Office Supplies,Storage,242.94,3,0.0,4.858800000000016,2.0,0
CA-2017-121671,1970-01-01 00:00:00.000042933,1970-01-01 00:00:00.000042938,1970,January,AA-10480,Consumer,United States,Springfield,Central,Office Supplies,Paper,7.64,1,0.0,3.7436,49.0,0
CA-2017-121671,1970-01-01 00:00:00.000042933,1970-01-01 00:00:00.000042938,1970,January,AA-10480,Consumer,United States,Springfield,Central,Office Supplies,Paper,51.84,8,0.0,25.401600000000002,49.0,0
CA-2017-121671,1970-01-01 00:00:00.000042933,1970-01-01 00:00:00.000042938,1970,January,AA-10480,Consumer,United States,Springfield,Central,Office Supplies,Storage,265.17,1,0.0,47.73059999999998,18.0,0
CA-2017-150350,1970-01-01 00:00:00.000042970,1970-01-01 00:00:00.000042977,1970,January,MS-17770,Consumer,United States,Seattle,West,Technology,Machines,837.5999999999999,3,0.2,62.82000000000005,7.5,0
CA-2017-150350,1970-01-01 00:00:00.000042970,1970-01-01 00:00:00.000042977,1970,January,MS-17770,Consumer,United States,Seattle,West,Office Supplies,Envelopes,135.9,5,0.0,63.873,47.0,0
CA-2017-150350,1970-01-01 00:00:00.000042970,1970-01-01 00:00:00.000042977,1970,January,MS-17770,Consumer,United States,Seattle,West,Office Supplies,Paper,34.68,6,0.0,16.9932,49.0,0
CA-2017-150350,1970-01-01 00:00:00.000042970,1970-01-01 00:00:00.000042977,1970,January,MS-17770,Consumer,United States,Seattle,West,Furniture,Chairs,532.7040000000001,6,0.2,-39.952800000000025,-7.5,0
CA-2017-150350,1970-01-01 00:00:00.000042970,1970-01-01 00:00:00.000042977,1970,January,MS-17770,Consumer,United States,Seattle,West,Office Supplies,Appliances,43.099999999999994,5,0.0,11.206,26.0,0
CA-2017-150350,1970-01-01 00:00:00.000042970,1970-01-01 00:00:00.000042977,1970,January,MS-17770,Consumer,United States,Seattle,West,Office Supplies,Supplies,15.88,4,0.0,0.15879999999999939,1.0,0
CA-2016-121720,1970-01-01 00:00:00.000042532,1970-01-01 00:00:00.000042533,1970,January,JE-15610,Corporate,United States,Lakeland,South,Furniture,Chairs,1123.92,5,0.2,-182.63700000000017,-16.25,0
CA-2016-121720,1970-01-01 00:00:00.000042532,1970-01-01 00:00:00.000042533,1970,January,JE-15610,Corporate,United States,Lakeland,South,Technology,Phones,249.58400000000003,2,0.2,31.197999999999986,12.5,0
CA-2016-121720,1970-01-01 00:00:00.000042532,1970-01-01 00:00:00.000042533,1970,January,JE-15610,Corporate,United States,Lakeland,South,Furniture,Furnishings,48.672,3,0.2,7.300799999999999,15.0,0
CA-2016-121720,1970-01-01 00:00:00.000042532,1970-01-01 00:00:00.000042533,1970,January,JE-15610,Corporate,United States,Lakeland,South,Office Supplies,Art,60.768,2,0.2,7.595999999999989,12.5,0
CA-2016-121720,1970-01-01 00:00:00.000042532,1970-01-01 00:00:00.000042533,1970,January,JE-15610,Corporate,United States,Lakeland,South,Office Supplies,Binders,78.60000000000001,5,0.7,-62.88000000000001,-80.0,0
CA-2016-121720,1970-01-01 00:00:00.000042532,1970-01-01 00:00:00.000042533,1970,January,JE-15610,Corporate,United States,Lakeland,South,Office Supplies,Binders,3.7680000000000007,2,0.7,-3.1400000000000006,-83.33,0
CA-2016-121720,1970-01-01 00:00:00.000042532,1970-01-01 00:00:00.000042533,1970,January,JE-15610,Corporate,United States,Lakeland,South,Office Supplies,Storage,1036.624,2,0.2,51.831200000000024,5.0,0
CA-2016-121720,1970-01-01 00:00:00.000042532,1970-01-01 00:00:00.000042533,1970,January,JE-15610,Corporate,United States,Lakeland,South,Office Supplies,Storage,563.808,4,0.2,21.142799999999966,3.75,0
CA-2018-149895,1970-01-01 00:00:00.000043351,1970-01-01 00:00:00.000043355,1970,January,EB-14110,Consumer,United States,Philadelphia,East,Technology,Phones,258.52799999999996,2,0.4,-47.39680000000001,-18.33,0
CA-2018-147564,1970-01-01 00:00:00.000043375,1970-01-01 00:00:00.000043379,1970,January,BP-11155,Consumer,United States,New York City,East,Office Supplies,Paper,49.12,4,0.0,23.086399999999998,47.0,0
CA-2015-136399,1970-01-01 00:00:00.000042354,1970-01-01 00:00:00.000042355,1970,January,CC-12100,Home Office,United States,Los Angeles,West,Furniture,Furnishings,44.46,2,0.0,14.671799999999998,33.0,0
CA-2015-136399,1970-01-01 00:00:00.000042354,1970-01-01 00:00:00.000042355,1970,January,CC-12100,Home Office,United States,Los Angeles,West,Furniture,Chairs,241.56799999999998,2,0.2,18.11760000000001,7.5,0
CA-2015-136399,1970-01-01 00:00:00.000042354,1970-01-01 00:00:00.000042355,1970,January,CC-12100,Home Office,United States,Los Angeles,West,Technology,Accessories,395.0,5,0.0,39.49999999999996,10.0,0
CA-2015-136399,1970-01-01 00:00:00.000042354,1970-01-01 00:00:00.000042355,1970,January,CC-12100,Home Office,United States,Los Angeles,West,Technology,Phones,627.1680000000001,4,0.2,70.55639999999994,11.25,0
CA-2015-107916,1970-01-01 00:00:00.000042240,1970-01-01 00:00:00.000042242,1970,January,JP-15460,Corporate,United States,Oceanside,East,Furniture,Furnishings,13.28,2,0.0,6.3744,48.0,0
CA-2015-107916,1970-01-01 00:00:00.000042240,1970-01-01 00:00:00.000042242,1970,January,JP-15460,Corporate,United States,Oceanside,East,Office Supplies,Binders,12.672,3,0.2,4.435200000000001,35.0,0
CA-2018-164168,1970-01-01 00:00:00.000043416,1970-01-01 00:00:00.000043422,1970,January,LS-16975,Home Office,United States,Dallas,Central,Office Supplies,Binders,30.55999999999999,5,0.8,-45.84000000000002,-150.0,0
CA-2018-164168,1970-01-01 00:00:00.000043416,1970-01-01 00:00:00.000043422,1970,January,LS-16975,Home Office,United States,Dallas,Central,Office Supplies,Storage,77.952,3,0.2,-15.590400000000002,-20.0,0
CA-2018-164168,1970-01-01 00:00:00.000043416,1970-01-01 00:00:00.000043422,1970,January,LS-16975,Home Office,United States,Dallas,Central,Technology,Phones,67.992,1,0.2,8.498999999999992,12.5,0
CA-2018-164168,1970-01-01 00:00:00.000043416,1970-01-01 00:00:00.000043422,1970,January,LS-16975,Home Office,United States,Dallas,Central,Office Supplies,Envelopes,12.224,2,0.2,4.4312,36.25,0
CA-2018-164168,1970-01-01 00:00:00.000043416,1970-01-01 00:00:00.000043422,1970,January,LS-16975,Home Office,United States,Dallas,Central,Technology,Accessories,44.784,2,0.2,-0.5598000000000045,-1.25,0
CA-2018-164168,1970-01-01 00:00:00.000043416,1970-01-01 00:00:00.000043422,1970,January,LS-16975,Home Office,United States,Dallas,Central,Furniture,Furnishings,22.848,3,0.6,-17.707200000000007,-77.5,0
CA-2016-112557,1970-01-01 00:00:00.000042485,1970-01-01 00:00:00.000042488,1970,January,JL-15850,Consumer,United States,New York City,East,Office Supplies,Appliances,206.43,3,0.0,90.82920000000001,44.0,0
US-2015-122959,1970-01-01 00:00:00.000042350,1970-01-01 00:00:00.000042350,1970,January,CY-12745,Corporate,United States,San Antonio,Central,Office Supplies,Binders,210.39199999999997,2,0.8,-336.62720000000013,-160.0,0
CA-2018-162572,1970-01-01 00:00:00.000043368,1970-01-01 00:00:00.000043370,1970,January,RB-19360,Consumer,United States,Cincinnati,East,Technology,Accessories,119.96000000000001,5,0.2,35.98800000000001,30.0,0
CA-2018-162572,1970-01-01 00:00:00.000043368,1970-01-01 00:00:00.000043370,1970,January,RB-19360,Consumer,United States,Cincinnati,East,Office Supplies,Art,10.608,6,0.2,0.9281999999999999,8.75,0
US-2017-148110,1970-01-01 00:00:00.000042983,1970-01-01 00:00:00.000042989,1970,January,AR-10825,Corporate,United States,Austin,Central,Furniture,Chairs,347.802,7,0.3,-24.84299999999996,-7.14,0
CA-2018-131828,1970-01-01 00:00:00.000043142,1970-01-01 00:00:00.000043144,1970,January,CS-11845,Corporate,United States,Seattle,West,Furniture,Chairs,963.1360000000001,4,0.2,108.35279999999986,11.25,0
CA-2018-131828,1970-01-01 00:00:00.000043142,1970-01-01 00:00:00.000043144,1970,January,CS-11845,Corporate,United States,Seattle,West,Technology,Phones,88.77600000000001,3,0.2,7.767900000000001,8.75,0
CA-2015-109218,1970-01-01 00:00:00.000042185,1970-01-01 00:00:00.000042188,1970,January,AR-10825,Corporate,United States,Los Angeles,West,Office Supplies,Art,32.400000000000006,5,0.0,10.367999999999999,32.0,0
CA-2017-120558,1970-01-01 00:00:00.000042893,1970-01-01 00:00:00.000042896,1970,January,RD-19810,Home Office,United States,New York City,East,Office Supplies,Paper,32.400000000000006,5,0.0,15.552000000000001,48.0,0
US-2015-109036,1970-01-01 00:00:00.000042358,1970-01-01 00:00:00.000042363,1970,January,KH-16510,Consumer,United States,Seattle,West,Office Supplies,Labels,31.049999999999997,3,0.0,14.904,48.0,0
CA-2016-147830,1970-01-01 00:00:00.000042719,1970-01-01 00:00:00.000042722,1970,January,NF-18385,Consumer,United States,Newark,East,Technology,Accessories,2025.3600000000001,6,0.2,607.6080000000001,30.0,0
CA-2016-147830,1970-01-01 00:00:00.000042719,1970-01-01 00:00:00.000042722,1970,January,NF-18385,Consumer,United States,Newark,East,Technology,Machines,1799.9940000000001,2,0.7,-2639.9912000000004,-146.67,0
CA-2016-147830,1970-01-01 00:00:00.000042719,1970-01-01 00:00:00.000042722,1970,January,NF-18385,Consumer,United States,Newark,East,Technology,Phones,101.98799999999999,2,0.4,-16.99800000000002,-16.67,0
CA-2016-147830,1970-01-01 00:00:00.000042719,1970-01-01 00:00:00.000042722,1970,January,NF-18385,Consumer,United States,Newark,East,Furniture,Furnishings,262.864,7,0.2,69.00180000000002,26.25,0
CA-2018-150497,1970-01-01 00:00:00.000043301,1970-01-01 00:00:00.000043305,1970,January,SM-20950,Corporate,United States,Maple Grove,Central,Office Supplies,Binders,735.98,2,0.0,331.191,45.0,0
CA-2015-128986,1970-01-01 00:00:00.000042219,1970-01-01 00:00:00.000042221,1970,January,GH-14410,Home Office,United States,Glendale,West,Office Supplies,Paper,93.024,3,0.2,33.721199999999996,36.25,0
CA-2016-139584,1970-01-01 00:00:00.000042606,1970-01-01 00:00:00.000042610,1970,January,EM-13810,Corporate,United States,New York City,East,Furniture,Tables,284.364,2,0.4,-75.83040000000005,-26.67,0
CA-2016-139584,1970-01-01 00:00:00.000042606,1970-01-01 00:00:00.000042610,1970,January,EM-13810,Corporate,United States,New York City,East,Technology,Accessories,26.0,2,0.0,11.7,45.0,0
US-2017-162677,1970-01-01 00:00:00.000042820,1970-01-01 00:00:00.000042821,1970,January,DB-13210,Consumer,United States,Jacksonville,South,Office Supplies,Storage,67.64,5,0.2,5.918499999999998,8.75,0
US-2017-162677,1970-01-01 00:00:00.000042820,1970-01-01 00:00:00.000042821,1970,January,DB-13210,Consumer,United States,Jacksonville,South,Technology,Accessories,119.97600000000001,3,0.2,-17.99640000000002,-15.0,0
US-2015-150924,1970-01-01 00:00:00.000042259,1970-01-01 00:00:00.000042263,1970,January,PT-19090,Consumer,United States,Houston,Central,Office Supplies,Binders,5.179999999999999,5,0.8,-8.029,-155.0,0
CA-2015-153969,1970-01-01 00:00:00.000042268,1970-01-01 00:00:00.000042272,1970,January,HF-14995,Consumer,United States,San Francisco,West,Office Supplies,Envelopes,15.56,2,0.0,7.3132,47.0,0
CA-2015-153969,1970-01-01 00:00:00.000042268,1970-01-01 00:00:00.000042272,1970,January,HF-14995,Consumer,United States,San Francisco,West,Office Supplies,Envelopes,78.35,5,0.0,36.82449999999999,47.0,0
CA-2015-153969,1970-01-01 00:00:00.000042268,1970-01-01 00:00:00.000042272,1970,January,HF-14995,Consumer,United States,San Francisco,West,Office Supplies,Art,59.519999999999996,3,0.0,15.475200000000001,26.0,0
CA-2015-153969,1970-01-01 00:00:00.000042268,1970-01-01 00:00:00.000042272,1970,January,HF-14995,Consumer,United States,San Francisco,West,Office Supplies,Paper,38.52,9,0.0,17.333999999999996,45.0,0
CA-2015-153969,1970-01-01 00:00:00.000042268,1970-01-01 00:00:00.000042272,1970,January,HF-14995,Consumer,United States,San Francisco,West,Technology,Phones,239.98400000000004,2,0.2,23.998400000000004,10.0,0
CA-2015-153969,1970-01-01 00:00:00.000042268,1970-01-01 00:00:00.000042272,1970,January,HF-14995,Consumer,United States,San Francisco,West,Office Supplies,Paper,19.35,3,0.0,9.4815,49.0,0
CA-2017-146682,1970-01-01 00:00:00.000043037,1970-01-01 00:00:00.000043039,1970,January,KW-16435,Consumer,United States,Lansing,Central,Furniture,Furnishings,67.0,5,0.0,32.16,48.0,0
CA-2017-138695,1970-01-01 00:00:00.000042883,1970-01-01 00:00:00.000042889,1970,January,KC-16675,Corporate,United States,Tallahassee,South,Furniture,Chairs,390.272,8,0.2,-24.39200000000001,-6.25,0
CA-2017-138695,1970-01-01 00:00:00.000042883,1970-01-01 00:00:00.000042889,1970,January,KC-16675,Corporate,United States,Tallahassee,South,Office Supplies,Paper,62.19200000000001,13,0.2,19.434999999999995,31.25,0
CA-2018-107461,1970-01-01 00:00:00.000043455,1970-01-01 00:00:00.000043460,1970,January,PK-19075,Consumer,United States,Columbia,South,Office Supplies,Binders,23.88,6,0.0,11.223600000000001,47.0,0
US-2017-133879,1970-01-01 00:00:00.000042815,1970-01-01 00:00:00.000042822,1970,January,KT-16465,Consumer,United States,Chicago,Central,Office Supplies,Binders,3.1679999999999993,2,0.8,-4.752000000000001,-150.0,0
US-2017-133879,1970-01-01 00:00:00.000042815,1970-01-01 00:00:00.000042822,1970,January,KT-16465,Consumer,United States,Chicago,Central,Furniture,Chairs,528.43,5,0.3,0.0,0.0,0
US-2017-133879,1970-01-01 00:00:00.000042815,1970-01-01 00:00:00.000042822,1970,January,KT-16465,Consumer,United States,Chicago,Central,Office Supplies,Art,13.392000000000001,3,0.2,1.5065999999999975,11.25,0
CA-2018-157483,1970-01-01 00:00:00.000043415,1970-01-01 00:00:00.000043422,1970,January,EP-13915,Consumer,United States,Detroit,Central,Office Supplies,Art,181.86,7,0.0,50.9208,28.0,0
US-2018-132059,1970-01-01 00:00:00.000043366,1970-01-01 00:00:00.000043372,1970,January,AP-10915,Consumer,United States,Fort Collins,West,Furniture,Bookcases,180.58800000000005,2,0.7,-240.78400000000005,-133.33,0
US-2018-132059,1970-01-01 00:00:00.000043366,1970-01-01 00:00:00.000043372,1970,January,AP-10915,Consumer,United States,Fort Collins,West,Technology,Accessories,47.984,2,0.2,0.5997999999999966,1.25,0
CA-2018-122280,1970-01-01 00:00:00.000043353,1970-01-01 00:00:00.000043353,1970,January,SH-20395,Consumer,United States,New York City,East,Office Supplies,Paper,18.76,2,0.0,9.004800000000001,48.0,0
CA-2018-105235,1970-01-01 00:00:00.000043439,1970-01-01 00:00:00.000043445,1970,January,SM-20950,Corporate,United States,New York City,East,Furniture,Furnishings,20.94,3,0.0,6.072599999999999,29.0,0
CA-2018-105235,1970-01-01 00:00:00.000043439,1970-01-01 00:00:00.000043445,1970,January,SM-20950,Corporate,United States,New York City,East,Furniture,Furnishings,58.68,2,0.0,18.190799999999996,31.0,0
